,id,label
383,0|0|tr|A0KJL9|A0KJL9_AERHH,0
384,0|0|tr|A0KQT7|A0KQT7_AERHH,0
385,0|0|sp|A0KNE2|RBFA_AERHH,0
386,0|0|tr|A0KNM8|A0KNM8_AERHH,0
387,0|0|tr|A0KR25|A0KR25_AERHH,0
388,0|0|tr|A0A0E1XLM8|A0A0E1XLM8_STAAU,0
389,0|0|tr|A0A0E1XLS8|A0A0E1XLS8_STAAU,0
390,0|0|tr|A0A0E1X855|A0A0E1X855_STAAU,0
391,0|0|tr|A0A0E1X997|A0A0E1X997_STAAU,0
392,0|0|tr|D0B776|D0B776_BRUME,0
393,0|0|tr|A0A0H3KDT7|A0A0H3KDT7_STAAE,0
394,0|0|tr|I6EEF5|I6EEF5_SHIBO,0
395,0|0|tr|I6DWS7|I6DWS7_SHIBO,0
396,0|0|tr|A0A0E0SXU6|A0A0E0SXU6_ECOLX,0
397,0|0|tr|A0A0E0U898|A0A0E0U898_ECOLX,0
398,0|0|tr|A0A0E2ZIN1|A0A0E2ZIN1_FRATU,0
399,0|0|tr|A0A0H3NQ00|A0A0H3NQ00_YERE1,0
400,0|0|tr|A0A0H3NPQ3|A0A0H3NPQ3_YERE1,0
401,0|0|tr|A0A0H3NMA1|A0A0H3NMA1_YERE1,0
402,0|0|tr|A0A0H3NKE8|A0A0H3NKE8_YERE1,0
403,0|0|tr|A0A0H3NWD5|A0A0H3NWD5_YERE1,0
404,0|0|tr|A0A0M2AQR7|A0A0M2AQR7_ENTFL,0
405,0|0|tr|A0A0M2ATN7|A0A0M2ATN7_ENTFL,0
406,0|0|tr|C0PYK2|C0PYK2_SALPC,0
407,0|0|tr|C0Q5U8|C0Q5U8_SALPC,0
408,0|0|tr|B1KTR4|B1KTR4_CLOBM,0
409,0|0|tr|B1KS34|B1KS34_CLOBM,0
410,0|0|tr|B1L0P3|B1L0P3_CLOBM,0
411,0|0|tr|B1KYN5|B1KYN5_CLOBM,0
412,0|0|tr|B1KZ23|B1KZ23_CLOBM,0
413,0|0|tr|B4U314|B4U314_STREM,0
414,0|0|tr|B4U461|B4U461_STREM,0
415,0|0|tr|B4U0U2|B4U0U2_STREM,0
416,0|0|tr|B4U577|B4U577_STREM,0
417,0|0|tr|B4U3N0|B4U3N0_STREM,0
418,0|0|tr|B4U369|B4U369_STREM,0
419,0|0|tr|A0A0B6D2K6|A0A0B6D2K6_FRATU,0
420,0|0|tr|A0A0B6CST8|A0A0B6CST8_FRATU,0
421,0|0|tr|A0A0B6E6D9|A0A0B6E6D9_FRATU,0
422,0|0|tr|A0A0B3VPT2|A0A0B3VPT2_FRATU,0
423,0|0|tr|A0A0F6C9Y0|A0A0F6C9Y0_ECOLX,0
424,0|0|tr|D5AWB0|D5AWB0_RICPP,0
425,0|0|tr|D5AX25|D5AX25_RICPP,0
426,0|0|tr|D5AWW0|D5AWW0_RICPP,0
427,0|0|tr|D5AWJ1|D5AWJ1_RICPP,0
428,0|0|tr|D5AX13|D5AX13_RICPP,0
429,0|0|tr|Q5ZWJ3|Q5ZWJ3_LEGPH,0
430,0|0|tr|Q5ZZ55|Q5ZZ55_LEGPH,0
431,0|0|tr|G7ZT85|G7ZT85_9STAP,0
432,0|0|tr|A1URL1|A1URL1_BARBK,0
433,0|0|sp|O82881|LSOA_ECO57,0
434,0|0|tr|A0A0E8UJF0|A0A0E8UJF0_MYCTX,0
435,0|0|tr|B2HDN5|B2HDN5_MYCMM,0
436,0|0|tr|B2HL76|B2HL76_MYCMM,0
437,0|0|tr|B2HKZ3|B2HKZ3_MYCMM,0
438,0|0|tr|B2HQD5|B2HQD5_MYCMM,0
439,0|0|tr|B2HN52|B2HN52_MYCMM,0
440,0|0|tr|B2HMW2|B2HMW2_MYCMM,0
441,0|0|tr|B2HJY6|B2HJY6_MYCMM,0
442,0|0|tr|B2HGN5|B2HGN5_MYCMM,0
443,0|0|tr|B2HFZ5|B2HFZ5_MYCMM,0
444,0|0|tr|B2HPX6|B2HPX6_MYCMM,0
445,0|0|tr|B2HLM6|B2HLM6_MYCMM,0
446,0|0|tr|B2HRX7|B2HRX7_MYCMM,0
447,0|0|tr|B2HJZ0|B2HJZ0_MYCMM,0
448,0|0|tr|B2HR74|B2HR74_MYCMM,0
449,0|0|tr|B2HHW6|B2HHW6_MYCMM,0
450,0|0|tr|B2HJ00|B2HJ00_MYCMM,0
451,0|0|tr|B2HLR7|B2HLR7_MYCMM,0
452,0|0|tr|B2HPX8|B2HPX8_MYCMM,0
453,0|0|tr|Q57Q61|Q57Q61_SALCH,0
454,0|0|tr|Q0SRJ6|Q0SRJ6_CLOPS,0
455,0|0|tr|Q0SPV5|Q0SPV5_CLOPS,0
456,0|0|tr|D8B6G2|D8B6G2_ECOLX,0
457,0|0|tr|D5T8C6|D5T8C6_LEGP2,0
458,0|0|tr|D5TAD5|D5TAD5_LEGP2,0
459,0|0|tr|A0A0D0NMZ0|A0A0D0NMZ0_ECOLX,0
460,0|0|tr|A0A0E1D4P0|A0A0E1D4P0_SALEN,0
461,0|0|tr|A0A0T9SN13|A0A0T9SN13_YEREN,0
462,0|0|tr|A0A0H3GF36|A0A0H3GF36_LISM4,0
463,0|0|tr|A0A0H3LCQ5|A0A0H3LCQ5_MYCTE,0
464,0|0|tr|A0A0H3LKP4|A0A0H3LKP4_MYCTE,0
465,0|0|tr|G2Z9Z4|G2Z9Z4_LISIP,0
466,0|0|tr|Q8Z6V9|Q8Z6V9_SALTI,0
467,0|0|tr|Q8Z2P7|Q8Z2P7_SALTI,0
468,0|0|tr|Q9L5T7|Q9L5T7_SALTI,0
469,0|0|tr|B5ZA42|B5ZA42_HELPG,0
470,0|0|tr|B5Z6U6|B5Z6U6_HELPG,0
471,0|0|tr|B5Z9N3|B5Z9N3_HELPG,0
472,0|0|sp|B5Z7V2|RLMH_HELPG,0
473,0|0|tr|Q3JFR7|Q3JFR7_BURP1,0
474,0|0|tr|Q3JKC1|Q3JKC1_BURP1,0
475,0|0|tr|Q3JNP6|Q3JNP6_BURP1,0
476,0|0|tr|Q8D1H5|Q8D1H5_YERPE,0
477,0|0|tr|A0A0H3LM69|A0A0H3LM69_BORBR,0
478,0|0|tr|A0A0H3LP20|A0A0H3LP20_BORBR,0
479,0|0|tr|A0A0H3LKD2|A0A0H3LKD2_BORBR,0
480,0|0|tr|A0A0H3LJ90|A0A0H3LJ90_BORBR,0
481,0|0|tr|A0A0H3LIU9|A0A0H3LIU9_BORBR,0
482,0|0|tr|A0A0H3LRP4|A0A0H3LRP4_BORBR,0
483,0|0|tr|A0A0H3LQK6|A0A0H3LQK6_BORBR,0
484,0|0|tr|A0A0H3LNP7|A0A0H3LNP7_BORBR,0
485,0|0|tr|A0A0H3LLE6|A0A0H3LLE6_BORBR,0
486,0|0|tr|A0A0H3LLD3|A0A0H3LLD3_BORBR,0
487,0|0|tr|A0A0H3LNL7|A0A0H3LNL7_BORBR,0
488,0|0|tr|A0A0H3LYI2|A0A0H3LYI2_BORBR,0
489,0|0|tr|A0A0H3LP44|A0A0H3LP44_BORBR,0
490,0|0|tr|A0A0H3LXI4|A0A0H3LXI4_BORBR,0
491,0|0|tr|A0A0H3LT29|A0A0H3LT29_BORBR,0
492,0|0|tr|A0A0H3LLI1|A0A0H3LLI1_BORBR,0
493,0|0|tr|B3X0E0|B3X0E0_9ENTR,0
494,0|0|tr|Q891Z4|Q891Z4_CLOTE,0
495,0|0|tr|Q896X4|Q896X4_CLOTE,0
496,0|0|tr|Q896J1|Q896J1_CLOTE,0
497,0|0|tr|Q895G6|Q895G6_CLOTE,0
498,0|0|tr|Q896N2|Q896N2_CLOTE,0
499,0|0|tr|Q895D6|Q895D6_CLOTE,0
500,0|0|tr|Q896Q7|Q896Q7_CLOTE,0
501,0|0|tr|A0A072YPL8|A0A072YPL8_9CLOT,0
502,0|0|tr|A0A072Y8U3|A0A072Y8U3_9CLOT,0
503,0|0|tr|A0A072YE93|A0A072YE93_9CLOT,0
504,0|0|tr|A0A072YKW5|A0A072YKW5_9CLOT,0
505,0|0|tr|A0A072YBJ5|A0A072YBJ5_9CLOT,0
506,0|0|tr|A0A072YQL3|A0A072YQL3_9CLOT,0
507,0|0|tr|A0A072YGV7|A0A072YGV7_9CLOT,0
508,0|0|tr|A0A072Y3H2|A0A072Y3H2_9CLOT,0
509,0|0|tr|A0A0E1EZ96|A0A0E1EZ96_CAMJU,0
510,0|0|tr|A4SIA1|A4SIA1_AERS4,0
511,0|0|tr|A4SMJ6|A4SMJ6_AERS4,0
512,0|0|tr|A4SM73|A4SM73_AERS4,0
513,0|0|tr|A4SMJ1|A4SMJ1_AERS4,0
514,0|0|tr|A4SU39|A4SU39_AERS4,0
515,0|0|tr|C4IW35|C4IW35_BRUAO,0
516,0|0|tr|E0EM89|E0EM89_ACTPL,0
517,0|0|tr|E0EIY0|E0EIY0_ACTPL,0
518,0|0|tr|A0A0H3J2E9|A0A0H3J2E9_LISMN,0
519,0|0|sp|Q6G2J9|MNMA_BARHE,0
520,0|0|tr|A0A0H3C4D6|A0A0H3C4D6_BORBZ,0
521,0|0|tr|A0A0H3C2X4|A0A0H3C2X4_BORBZ,0
522,0|0|tr|A0A0H3C323|A0A0H3C323_BORBZ,0
523,0|0|tr|A0A0H3C260|A0A0H3C260_BORBZ,0
524,0|0|tr|A0A0H3C2Y2|A0A0H3C2Y2_BORBZ,0
525,0|0|tr|G8UXI1|G8UXI1_LEGPN,0
526,0|0|tr|G8UR68|G8UR68_LEGPN,0
527,0|0|tr|B1R425|B1R425_CLOPF,0
528,0|0|tr|B1R7H0|B1R7H0_CLOPF,0
529,0|0|tr|Q7VUT9|Q7VUT9_BORPE,0
530,0|0|tr|Q7VVW6|Q7VVW6_BORPE,0
531,0|0|tr|Q81ZD8|Q81ZD8_BACAN,0
532,0|0|tr|Q9RMZ3|Q9RMZ3_BACAN,0
533,0|0|tr|Q81RX2|Q81RX2_BACAN,0
534,0|0|sp|Q81QD4|SP2SB_BACAN,0
535,0|0|tr|Q81XH7|Q81XH7_BACAN,0
536,0|0|tr|Q81RM3|Q81RM3_BACAN,0
537,0|0|tr|Q81LT1|Q81LT1_BACAN,0
538,0|0|tr|Q6EZN2|Q6EZN2_BACAN,0
539,0|0|tr|Q81RG7|Q81RG7_BACAN,0
540,0|0|tr|Q81PR8|Q81PR8_BACAN,0
541,0|0|tr|A0A0H3M1N1|A0A0H3M1N1_MYCBP,0
542,0|0|tr|A0A0C8THA0|A0A0C8THA0_SALTI,0
543,0|0|tr|Q9A0Q1|Q9A0Q1_STRP1,0
544,0|0|tr|Q83EM5|Q83EM5_COXBU,0
545,0|0|tr|Q83AB3|Q83AB3_COXBU,0
546,0|0|tr|Q83A31|Q83A31_COXBU,0
547,0|0|tr|H7C7D5|H7C7D5_COXBU,0
548,0|0|tr|Q83C62|Q83C62_COXBU,0
549,0|0|tr|A0A0H2UVX2|A0A0H2UVX2_STRP3,0
550,0|0|tr|Q8YE04|Q8YE04_BRUME,0
551,0|0|tr|B1I923|B1I923_STRPI,0
552,0|0|tr|B6JMC5|B6JMC5_HELP2,0
553,0|0|tr|B0BT81|B0BT81_ACTPJ,0
554,0|0|tr|O24906|O24906_HELPY,0
555,0|0|tr|A0A0H3MP78|A0A0H3MP78_MYCLB,0
556,0|0|tr|A0A0B8R8T0|A0A0B8R8T0_LISMN,0
557,0|0|tr|A0A0B8RFK8|A0A0B8RFK8_LISMN,0
558,0|0|tr|C1C725|C1C725_STRP7,0
559,0|0|tr|A3N1K8|A3N1K8_ACTP2,0
560,0|0|tr|V4MTF3|V4MTF3_PASMD,0
561,0|0|tr|V4NCA4|V4NCA4_PASMD,0
562,0|0|tr|V4N726|V4N726_PASMD,0
563,0|0|sp|Q9CKY6|Y1464_PASMU,0
564,0|0|tr|A0A0E9GZ24|A0A0E9GZ24_STREE,0
565,0|0|tr|A0A0E9GUY0|A0A0E9GUY0_STREE,0
566,0|0|tr|A0A0E1RWG3|A0A0E1RWG3_CAMJU,0
567,0|0|tr|A0A0E1RVG3|A0A0E1RVG3_CAMJU,0
568,0|0|tr|O51771|O51771_BORBU,0
569,0|0|sp|O51144|Y117_BORBU,0
570,0|0|tr|Q7NAT6|Q7NAT6_MYCGA,0
571,0|0|sp|P75427|Y351_MYCPN,0
572,0|0|sp|P75399|Y383_MYCPN,0
573,0|0|sp|P75268|ESL3_MYCPN,0
574,0|0|sp|P75087|Y027_MYCPN,0
575,0|0|sp|Q8K9D5|FTSB_BUCAP,0
576,0|1|gi|218561911|ref|YP_002343690.1|,1
577,0|1|gi|218562269|ref|YP_002344048.1|,1
578,0|1|gi|218563069|ref|YP_002344848.1|,1
579,0|1|gi|218563154|ref|YP_002344934.1|,1
580,0|1|gi|57237748|ref|YP_178996.1|,1
581,0|1|gi|23502975|ref|NP_699102.1|,1
582,0|1|gi|161511156|ref|NP_539443.2|,1
583,0|1|gi|17986888|ref|NP_539522.1|,1
584,0|1|gi|161511181|ref|NP_541016.2|,1
585,0|1|gi|17988494|ref|NP_541127.1|,1
586,0|1|gi|17988522|ref|NP_541155.1|,1
587,0|1|gi|17988645|ref|NP_541278.1|,1
588,0|1|gi|52842369|ref|YP_096168.1|,1
589,0|1|gi|53723092|ref|YP_112077.1|,1
590,0|1|gi|53718277|ref|YP_107263.1|,1
591,0|1|gi|117623583|ref|YP_852496.1|,1
592,0|1|gi|117623807|ref|YP_852720.1|,1
593,0|1|gi|26247644|ref|NP_753684.1|,1
594,0|1|gi|15799923|ref|NP_285935.1|,1
595,0|1|gi|15800120|ref|NP_286132.1|,1
596,0|1|gi|15803363|ref|NP_289396.1|,1
597,0|1|gi|15803653|ref|NP_289686.1|,1
598,0|1|gi|15804314|ref|NP_290353.1|,1
599,0|1|gi|15801929|ref|NP_287950.1|,1
600,0|1|gi|15802086|ref|NP_288108.1|,1
601,0|1|gi|15802515|ref|NP_288541.1|,1
602,0|1|gi|15601358|ref|NP_232989.1|,1
603,0|1|gi|15642451|ref|NP_232084.1|,1
604,0|1|gi|15642288|ref|NP_231921.1|,1
605,0|1|gi|15642289|ref|NP_231922.1|,1
606,0|1|gi|15642044|ref|NP_231676.1|,1
607,0|1|gi|15641719|ref|NP_231351.1|,1
608,0|1|gi|15640083|ref|NP_229710.1|,1
609,0|1|gi|15640064|ref|NP_229691.1|,1
610,0|1|gi|15640845|ref|NP_230476.1|,1
611,0|1|gi|15640885|ref|NP_230516.1|,1
612,0|1|gi|15640486|ref|NP_230113.1|,1
613,0|1|gi|15642502|ref|NP_232135.1|,1
614,0|1|gi|15642642|ref|NP_232275.1|,1
615,0|1|gi|15642655|ref|NP_232288.1|,1
616,0|1|gi|32470173|ref|NP_863397.1|,1
617,0|1|gi|16273164|ref|NP_439401.1|,1
618,0|1|gi|16272836|ref|NP_439059.1|,1
619,0|1|gi|16272504|ref|NP_438718.1|,1
620,0|1|gi|38234575|ref|NP_940342.1|,1
621,0|1|gi|38232848|ref|NP_938615.1|,1
622,0|1|gi|33594402|ref|NP_882046.1|,1
623,0|1|gi|33594321|ref|NP_881965.1|,1
624,0|1|gi|33592931|ref|NP_880575.1|,1
625,0|1|gi|51593936|ref|YP_068503.1|,1
626,0|1|gi|123443285|ref|YP_001007259.1|,1
627,0|1|gi|123443287|ref|YP_001007261.1|,1
628,0|1|gi|15594444|ref|NP_212232.1|,1
629,0|1|gi|15594555|ref|NP_212344.1|,1
630,0|1|gi|15594613|ref|NP_212402.1|,1
631,0|1|gi|71402314|ref|XP_804086.1|,1
632,0|1|gi|343407444|gb|AEM23729.1|,1
633,0|1|gi|50400802|sp|O00934.1|MYOA_TOXGO,1
634,0|1|gi|237840093|ref|XP_002369344.1|,1
635,0|1|gi|563627|emb|CAA85377.1|,1
636,0|1|gi|15603087|ref|NP_246159.1|,1
637,0|1|gi|70992013|ref|XP_750855.1|,1
638,0|1|gi|70998032|ref|XP_753748.1|,1
639,0|1|gi|70984154|ref|XP_747596.1|,1
640,0|1|gi|260446899|emb|CBG76053.1|,1
641,0|1|gi|13702164|dbj|BAB43821.1|,1
642,0|1|gi|68487473|ref|XP_712435.1|,1
643,0|1|gi|68487455|ref|XP_712426.1|,1
644,0|1|gi|68470348|ref|XP_720678.1|,1
645,0|1|gi|68476229|ref|XP_717764.1|,1
646,0|1|gi|68481400|ref|XP_715339.1|,1
647,0|1|gi|68476703|ref|XP_717644.1|,1
648,0|1|gi|68477979|ref|XP_716993.1|,1
649,0|1|gi|68473896|ref|XP_719051.1|,1
650,0|1|gi|68469597|ref|XP_721050.1|,1
651,0|1|gi|68481871|ref|XP_715177.1|,1
652,0|1|gi|73622256|sp|Q6FPD4.1|ATG17_CANGA,1
653,0|1|gi|58266214|ref|XP_570263.1|,1
654,0|1|gi|58270488|ref|XP_572400.1|,1
655,0|1|gi|58265606|ref|XP_569959.1|,1
656,0|1|gi|58397459|gb|AAW72937.1|,1
657,0|1|gi|7546976|gb|AAF63734.1|AF230799_1,1
658,0|1|gi|58270514|ref|XP_572413.1|,1
659,0|1|gi|28974309|gb|AAO61669.1|,1
660,0|1|gi|74656036|sp|Q58Z64.1|DHH1_CRYNV,1
661,0|1|gi|48428174|sp|Q9RQG4.2|FSRB_ENTFA,1
662,0|1|gi|29375019|ref|NP_814172.1|,1
663,0|1|gi|29376338|ref|NP_815492.1|,1
664,0|1|gi|31544686|ref|NP_853264.1|,1
665,0|1|gi|206570298|gb|ACI12930.1|,1
666,0|1|gi|269203089|ref|YP_003282358.1|,1
667,0|1|gi|237831731|ref|XP_002365163.1|,1
668,0|1|gi|156501771|ref|YP_001427836.1|,1
669,0|1|gi|9629403|ref|NP_044624.1|,1
670,0|1|gi|1478255|emb|CAA65905.1|,1
671,0|1|gi|66275848|ref|YP_232933.1|,1
672,0|1|gi|66275986|ref|YP_233071.1|,1
673,0|1|gi|137539|sp|P17362.1|C6_VACCW,1
674,0|1|gi|6969701|gb|AAF33913.1|,1
675,0|1|gi|9629828|ref|NP_045312.1|,1
676,0|1|gi|9629393|ref|NP_044614.1|,1
677,0|1|gi|378556086|gb|AFC17871.1|,1
678,0|1|gi|57790936|ref|YP_182340.1|,1
679,0|1|gi|13559812|ref|NP_112024.1|,1
680,0|1|gi|46310180|gb|AAS87364.1|,1
681,0|1|gi|9630842|ref|NP_047439.1|,1
682,0|1|gi|22164625|ref|NP_671536.1|,1
683,0|1|gi|125745114|ref|YP_001033993.1|,1
684,0|1|gi|73852947|ref|YP_308664.1|,1
685,0|1|gi|73852951|ref|YP_308666.1|,1
686,0|1|gi|68488657|ref|XP_711837.1|,1
687,0|1|CR_08510W_A|PGA13,1
688,0|1|gi|68464767|ref|XP_723461.1|,1
689,0|1|gi|237834147|ref|XP_002366371.1|,1
690,0|1|gi|527311405|gb|EPT28036.1|,1
691,0|1|gi|401427037|ref|XP_003878002.1|,1
692,0|1|gi|124513238|ref|XP_001349975.1|,1
693,0|1|gi|183236363|ref|XP_001914429.1|,1
694,0|1|gi|54293683|ref|YP_126098.1|,1
695,0|1|gi|398010638|ref|XP_003858516.1|,1
696,0|1|gi|37538307|sp|Q27003.2|GRA6_TOXGO,1
697,0|1|gi|296280509|gb|ADH04606.1|,1
698,0|1|gi|799324461|ref|XP_012048657.1|,1
699,0|1|gi|799338496|ref|XP_012051688.1|,1
700,0|1|gi|799343669|ref|XP_012052816.1|,1
701,0|1|gi|58268754|ref|XP_571533.1|,1
702,0|1|gi|799346943|ref|XP_012053482.1|,1
703,0|1|gi|799325851|ref|XP_012048907.1|,1
704,0|1|gi|799333617|ref|XP_012050615.1|,1
705,0|1|gi|799320505|ref|XP_012047847.1|,1
706,0|1|gi|799342196|ref|XP_012052462.1|,1
707,0|1|gi|799344608|ref|XP_012052960.1|,1
708,0|1|gi|799325943|ref|XP_012048930.1|,1
709,0|1|gi|799326899|ref|XP_012049160.1|,1
710,0|1|gi|799338232|ref|XP_012051624.1|,1
711,0|1|VFG037232(gb|YP_001847230),1
712,0|1|VFG037400(gb|YP_001847243),1
713,0|1|VFG037573(gb|YP_001847077),1
714,0|1|VFG037625(gb|YP_001847073),1
715,0|1|VFG037692(gb|YP_001847020),1
716,0|1|VFG038176(gb|YP_001847748),1
717,0|1|VFG038300(gb|YP_855109),1
718,0|1|VFG038312(gb|YP_855112),1
719,0|1|VFG038343(gb|YP_001144293),1
720,0|1|VFG038345(gb|YP_001144295),1
721,0|1|VFG038350(gb|YP_001144300),1
722,0|1|VFG038412(gb|YP_855054),1
723,0|1|VFG038475(gb|YP_855233),1
724,0|1|VFG038483(gb|YP_001140601),1
725,0|1|VFG038496(gb|YP_858148),1
726,0|1|VFG038508(gb|YP_856000),1
727,0|1|VFG038520(gb|YP_855997),1
728,0|1|VFG038544(gb|YP_855991),1
729,0|1|VFG038567(gb|YP_854927),1
730,0|1|VFG038618(gb|YP_855202),1
731,0|1|VFG038634(gb|YP_855906),1
732,0|1|VFG038646(gb|YP_855909),1
733,0|1|VFG038650(gb|YP_855910),1
734,0|1|VFG038864(gb|YP_001140285),1
735,0|1|VFG038865(gb|YP_001140286),1
736,0|1|VFG038869(gb|YP_001140290),1
737,0|1|VFG038883(gb|YP_001140307),1
738,0|1|VFG043204(gb|YP_855930),1
739,0|1|VFG038922(gb|YP_504712),1
740,0|1|VFG000678(gb|AAD32426),1
741,0|1|VFG016270(gb|NP_978284),1
742,0|1|VFG016306(gb|YP_016572),1
743,0|1|VFG002231(gb|YP_034051),1
744,0|1|VFG002236(gb|YP_034056),1
745,0|1|VFG002248(gb|YP_034069),1
